id,speed_origin,speed
G003061003000910_25.0,38.3,38.3
G003061003001010_25.0,39.2,39.2
G003061003001110_25.0,38,38
G003061003001210_25.0,38.6,38.6
G003061003001310_25.0,40.5,40.5
G003061003001610_25.0,39.9,39.9
G003061003001710_25.0,24.4,24.4
G003061006000110_25.0,37.9,37.9
G003061006000210_25.0,38.5,38.5
G003061006000410_25.0,34.2,34.2
G003061006000610_25.0,28.2,28.2
G008561001000720_25.0,13.4,13.4
G008561001000620_25.0,36.4,36.4
G008561001000520_25.0,39.3,39.3
G008561001000420_25.0,44.8,44.8
G008561001000320_25.0,9.5,9.5
G008561001000220_25.0,36.6,36.6
G008561001000120_25.0,34.1,34.1
G221161001000720_22.0,37,37
G006961002000110_15.0,39.7,39.7
G006961002000210_15.0,286.3,50
G006961002000310_15.0,39.4,39.4
S101561001000120_22.0,28.8,28.8
G300161001001020_16.0,15.3,15.3
G002261001000920_22.0,31.6,31.6
G065E61001000610_21.0,47.1,47.1
G065E61001000710_21.0,50.9,50
G065E61001000810_21.0,47.3,47.3
G006961002000110_21.0,17.7,17.7
S000161001000320_21.0,61.9,50
G000561003000410_22.0,32.8,32.8
G065E61001000310_21.0,49,49
G004061002001420_15.0,26.3,26.3
G004061002000110_26.0,31.7,31.7
G004061002000210_26.0,28.2,28.2
G004061002000910_26.0,7.6,7.6
G004061002001010_26.0,35.7,35.7
G065W61003000720_26.0,68.8,50
G065W61003001620_26.0,46.1,46.1
G065W61003000620_26.0,45,45
G065W61003000520_26.0,42,42
G065W61003000420_26.0,23.4,23.4
G065W61003000320_26.0,32.7,32.7
G065W61003000220_26.0,21.8,21.8
G065W61003000120_26.0,24.9,24.9
G065W61002000820_26.0,32.6,32.6
G065W61002000720_26.0,37,37
G065W61002000620_26.0,38.1,38.1
G006561007000420_26.0,50.5,50
G006561007000320_26.0,50.2,50
G006561007000220_26.0,48.7,48.7
G006561007000120_26.0,3.8,3.8
G006561006000920_26.0,39,39
S003061001000720_22.0,31,31
S003061001000620_22.0,46.1,46.1
S003061001000520_22.0,49.1,49.1
S003061001000320_22.0,43.7,43.7
S003061001000220_22.0,47.8,47.8
G351161003000620_2.0,42.1,42.1
G701161002001020_21.0,50,50
G000561005000320_21.0,45.6,45.6
G002261001000320_24.0,14,14
G006961001000520_22.0,36.2,36.2
G006961001000420_22.0,40.4,40.4
G006961001000320_22.0,40.6,40.6
G003061004000120_22.0,38.9,38.9
G006561003000410_22.0,36.2,36.2
S002161001000210_24.0,39.8,39.8
G006961002000220_4.0,27,27
G006961002000120_4.0,46.9,46.9
S002861001000220_24.0,6.2,6.2
S002861001000310_24.0,27.3,27.3
G351161001000420_4.0,48,48
G351161001000320_4.0,43.7,43.7
G008561003000420_26.0,41.2,41.2
G008561003000320_26.0,8.8,8.8
G008561003000220_26.0,41.9,41.9
G008561003000120_26.0,40.7,40.7
G008561004000420_26.0,41.3,41.3
S002861001000220_26.0,30.1,30.1
S002861001000120_26.0,40.3,40.3
G003061003000720_23.0,43.4,43.4
G006561006000420_24.0,37.7,37.7
G006561006000120_24.0,49.9,49.9
G000561005000810_14.0,44.5,44.5
G003061001001020_22.0,42.9,42.9
G065E61003000110_23.0,7.2,7.2
G701161002000320_24.0,40.2,40.2
G701161002000220_24.0,41.5,41.5
G701161002000120_24.0,26.4,26.4
G701161001001820_24.0,28,28
G000561001001210_16.0,38.6,38.6
G000561004000710_2.0,37.5,37.5
G006561008000410_15.0,28.7,28.7
G065E61005000120_24.0,35,35
G007061001000610_25.0,275.9,50
G007061001000710_25.0,28.3,28.3
G007061002000410_25.0,34.5,34.5
G007061002000510_25.0,32.8,32.8
G007061002000610_25.0,21.8,21.8
G007061002000710_25.0,36,36
G007061002000810_25.0,44.2,44.2
G351161003000510_24.0,32.8,32.8
S001461001000120_21.0,60.7,50
G007061004000420_24.0,20.2,20.2
G300161001001610_25.0,42.3,42.3
G300161001001810_25.0,41.5,41.5
G300161001001910_25.0,33.7,33.7
G300161001000110_25.0,37.6,37.6
G300161001000210_25.0,39,39
G003061002000320_25.0,24.1,24.1
G065E61005000710_21.0,43.5,43.5
G065E61002000110_21.0,49,49
G002261001002410_24.0,40.5,40.5
G002261001000510_24.0,40.4,40.4
G002261001000610_24.0,44.2,44.2
G002261001000710_24.0,46.1,46.1
G691161001000320_23.0,26.9,26.9
G691161001000220_23.0,24.9,24.9
G691161001000120_23.0,464.4,50
G421361001000920_23.0,3.8,3.8
G006561006000710_24.0,35.7,35.7
G300161001001020_15.0,9.2,9.2
G007061001000510_23.0,38,38
G701161002000110_23.0,42.8,42.8
G701161002000210_23.0,26.4,26.4
G065W61001000410_24.0,31.6,31.6
G065W61001000510_24.0,45.9,45.9
G065E61003000110_24.0,10.2,10.2
G065E61003000210_24.0,29.5,29.5
G065E61003000310_24.0,30.3,30.3
G065E61003000410_24.0,42.5,42.5
G701161001001220_24.0,56.4,50
G701161001001120_24.0,16.1,16.1
G421361001000920_2.0,7.1,7.1
G002261001000920_24.0,40.3,40.3
S002861001000220_23.0,17.4,17.4
S002861001000120_23.0,31.3,31.3
G007061003000210_24.0,16.8,16.8
G007061003000310_24.0,39.7,39.7
G300161001000710_24.0,33.8,33.8
G300161001000810_24.0,39.7,39.7
G065E61005000210_21.0,46.7,46.7
G006561006000210_23.0,27.8,27.8
G003061003000710_23.0,40.2,40.2
G008561001000410_24.0,32.8,32.8
G065E61005000210_24.0,36,36
G000561003000420_12.0,43.6,43.6
G006961001001110_24.0,7.5,7.5
G065W61003000420_24.0,36.1,36.1
G065W61003000320_24.0,39.8,39.8
G065W61003000220_24.0,31.7,31.7
G065W61003000120_24.0,24,24
G065W61002000820_24.0,39.6,39.6
G065W61002000720_24.0,37,37
G701161002001320_24.0,41.4,41.4
G701161002001220_24.0,40.4,40.4
G701161002001120_24.0,41.4,41.4
G701161002001020_24.0,42.9,42.9
G003061006000820_23.0,44.1,44.1
G351161003000620_23.0,30.2,30.2
S000161001000220_23.0,24.9,24.9
G065E61003000210_23.0,35.2,35.2
G065E61003000310_23.0,31.6,31.6
G065E61003000410_23.0,39.1,39.1
S002761001000110_24.0,3.3,3.3
G003061006000620_24.0,18,18
G003061006000420_24.0,33.3,33.3
G002261001000510_23.0,36.7,36.7
G002261001000610_23.0,39.6,39.6
G002261001000710_23.0,42.8,42.8
G002261001000810_23.0,37.6,37.6
G002261001000910_23.0,41.7,41.7
G181261001000120_21.0,42.6,42.6
G002261001001110_26.0,41.3,41.3
G002261001001210_26.0,39.9,39.9
G002261001001310_26.0,42.2,42.2
S002861001000510_22.0,41.5,41.5
G351161003000620_26.0,36.9,36.9
G351161003000520_26.0,134,50
G007061007000210_26.0,9.1,9.1
G007061006001410_26.0,25.1,25.1
G007061006001510_26.0,37,37
G007061006001610_26.0,31.5,31.5
G007061006001710_26.0,44.5,44.5
G065E61004000410_24.0,37.1,37.1
G065E61004000510_24.0,44.1,44.1
G065E61004000610_24.0,40.9,40.9
G065E61004000710_24.0,44.1,44.1
G065E61004000810_24.0,41,41
G002261001000220_24.0,44.2,44.2
G000561004000210_15.0,27.7,27.7
G000561004000310_15.0,25.5,25.5
G000561004000510_15.0,39.1,39.1
G065W61001000610_24.0,42.5,42.5
G065W61002000510_24.0,44.9,44.9
G008561002000610_24.0,8.5,8.5
G701161001001510_23.0,40.9,40.9
G701161001001610_23.0,33.9,33.9
G701161001001710_23.0,47.5,47.5
G701161001001810_23.0,33.5,33.5
G000561001002310_26.0,21,21
G000561001000610_26.0,258.8,50
G000561001000710_26.0,14.5,14.5
G000561001000810_26.0,31,31
G065E61002000210_26.0,26.4,26.4
G065E61002000310_26.0,35.4,35.4
G065E61002000410_26.0,34.5,34.5
G065E61002000510_26.0,35.5,35.5
G065E61003000110_26.0,30.9,30.9
G065E61003000210_26.0,25.8,25.8
G065E61003000310_26.0,24.7,24.7
G065E61003000410_26.0,31.9,31.9
G004061002000720_26.0,29.4,29.4
G004061002000520_26.0,27.1,27.1
G004061002000420_26.0,45.3,45.3
G004061002000320_26.0,44.5,44.5
G004061002000220_26.0,43.6,43.6
G004061002000120_26.0,46.7,46.7
G004061001000620_26.0,45.4,45.4
G004061001000520_26.0,41.8,41.8
G004061001000420_26.0,29.5,29.5
G004061001000320_26.0,8.6,8.6
G004061001000220_26.0,39.1,39.1
G004061001000120_26.0,32.8,32.8
G006561002000520_26.0,35.5,35.5
G006561002000420_26.0,36.8,36.8
G006561002000320_26.0,16.9,16.9
G006561002000220_26.0,30.2,30.2
G006561002000120_26.0,35.2,35.2
G006561001000620_26.0,34.5,34.5
G181261003001020_26.0,21,21
G000561005000220_21.0,41.4,41.4
G065E61003000420_21.0,37.4,37.4
G065E61003000320_21.0,37.6,37.6
G065E61003000220_21.0,44.6,44.6
G065E61003000120_21.0,43.7,43.7
G351161003000620_15.0,31.3,31.3
G351161003000520_15.0,107.6,50
G701161002001420_14.0,37.8,37.8
G006961001002010_2.0,42.3,42.3
G000561003000120_16.0,41.2,41.2
G000561005000520_14.0,44.8,44.8
G000561005000420_14.0,46.3,46.3
G000561005000320_14.0,45.6,45.6
G006561009000520_24.0,40,40
G006561009000320_24.0,22,22
G065W61002000620_24.0,32.1,32.1
G006561007000420_24.0,21,21
G006561007000320_24.0,43.3,43.3
G006561007000220_24.0,42.1,42.1
G006561007000120_24.0,38.7,38.7
G006561006000920_24.0,37.5,37.5
G006561006000820_24.0,30.5,30.5
G006561006000720_24.0,35.8,35.8
G006561006000620_24.0,39.9,39.9
G065W61002000320_22.0,41.4,41.4
G065W61002000220_22.0,43.8,43.8
G006561007000120_22.0,42,42
G006561013000120_24.0,38.3,38.3
G006561014000120_24.0,33.4,33.4
G065E61004000810_22.0,40.7,40.7
G007061002000410_24.0,39,39
G007061002000510_24.0,35.9,35.9
G007061002000610_24.0,19.9,19.9
G007061002000710_24.0,33.3,33.3
G007061002000810_24.0,48.2,48.2
G003061006000610_24.0,31.9,31.9
G003061003000620_15.0,41.4,41.4
G065E61006000620_26.0,30.4,30.4
G002261001000420_26.0,31.7,31.7
G002261001002320_26.0,29.7,29.7
G065E61006000520_26.0,7.2,7.2
G065E61006000420_26.0,39.8,39.8
G065E61006000320_26.0,42.7,42.7
G065E61006000220_26.0,40.2,40.2
G065E61006000120_26.0,18.3,18.3
G221161001000620_26.0,27.4,27.4
G221161001000520_26.0,35.2,35.2
G065E61004000820_26.0,16.8,16.8
G065E61004000720_26.0,1.1,1.1
G065E61004000620_26.0,29.4,29.4
G065E61004000520_26.0,25.9,25.9
G065E61004000420_26.0,24.4,24.4
G065E61004000320_26.0,8.7,8.7
G065E61004000220_26.0,27.2,27.2
G065E61004000120_26.0,29.7,29.7
G065E61001000920_26.0,13.6,13.6
G002061002000310_22.0,268.5,50
G002061001000420_24.0,39.8,39.8
G701161001000310_24.0,37.2,37.2
G701161001000810_24.0,17.3,17.3
G701161001000910_24.0,37.5,37.5
G701161001003210_24.0,95.3,50
G701161001001010_24.0,26.5,26.5
G701161001001210_24.0,32,32
G006561013000110_24.0,23.7,23.7
G006561013000210_24.0,37.9,37.9
G006561013000310_24.0,32.7,32.7
G006561013000720_24.0,33.3,33.3
G006561013000620_24.0,36.9,36.9
G006561013000520_24.0,39.9,39.9
G006561013000320_24.0,34.9,34.9
G006561013000220_24.0,34.6,34.6
G006561011000420_24.0,29.7,29.7
G006561011000120_24.0,30.4,30.4
G006561009000920_24.0,35.6,35.6
G006561009000820_24.0,38,38
G006561009000720_24.0,35.8,35.8
G002261001001210_15.0,44.2,44.2
G002261001001310_15.0,47.9,47.9
G002261001001220_4.0,49.8,49.8
G002261001001120_4.0,52.5,50
G002261001000820_4.0,45.2,45.2
G701161001001310_24.0,23.3,23.3
G701161001001410_24.0,41.2,41.2
G701161001001510_24.0,40.6,40.6
G006561001000210_9.0,42.8,42.8
G006561001000310_9.0,45.9,45.9
G006561001000510_9.0,45,45
G181261003001020_9.0,20.1,20.1
G065E61001000210_9.0,40.2,40.2
G065E61001000310_9.0,46,46
G008561002000210_22.0,46,46
G008561002000310_22.0,41.3,41.3
G181261001000510_23.0,376.1,50
G181261001000610_23.0,52,50
G065E61001000710_23.0,44.1,44.1
G000561002000510_4.0,50.7,50
G006561008000210_2.0,41.8,41.8
G000561004000110_22.0,32.9,32.9
G181261001000210_24.0,12,12
G006561011000110_23.0,35.2,35.2
G006561011000310_23.0,41.1,41.1
G351161002000410_2.0,554.6,50
G006961002000110_4.0,20.3,20.3
G006961002000210_4.0,307.1,50
G006961002000310_4.0,46.5,46.5
G000561001000910_22.0,42.8,42.8
G000561001001010_22.0,42.3,42.3
G000561001001110_22.0,39.7,39.7
G000561002000310_22.0,39.2,39.2
G000561002000410_22.0,44,44
G000561002000510_22.0,45.5,45.5
G065E61001000410_21.0,45.8,45.8
G351161002000220_2.0,15,15
S002761001000320_21.0,34.8,34.8
S002761001000220_21.0,222.2,50
S002761001000120_21.0,10.1,10.1
S002761001000110_21.0,11.6,11.6
S002761001000210_21.0,52.3,50
S002761001000310_21.0,393.6,50
S002761001000510_21.0,29.7,29.7
G181261003000820_22.0,43.2,43.2
G181261003000720_22.0,40.4,40.4
G181261003000520_22.0,45.6,45.6
S001561001000210_22.0,38.5,38.5
G000561004000120_21.0,33.8,33.8
G003061001001420_22.0,11.7,11.7
G006961002000110_22.0,16.9,16.9
G006961002000210_22.0,273.9,50
G000561003000120_14.0,38.5,38.5
G000561004000320_13.0,32.3,32.3
G181261001000310_23.0,25.7,25.7
S003061001000720_23.0,35.6,35.6
G300161001000610_24.0,38.8,38.8
G007061004000120_24.0,6.4,6.4
G000561003000510_12.0,44.7,44.7
G065W61003001610_24.0,45,45
G421361001000210_24.0,13.9,13.9
G003061006000720_24.0,32,32
G000561003000110_11.0,48.5,48.5
G002261001000910_3.0,45.5,45.5
G007061001000310_23.0,28.3,28.3
G007061001000610_23.0,42.7,42.7
G007061001000710_23.0,16.7,16.7
G003061003001420_24.0,66.2,50
S002861001000210_23.0,20.6,20.6
G300161001001710_3.0,51,50
G004061001000720_24.0,42.4,42.4
G004061001000620_24.0,44.1,44.1
G003061001000620_24.0,36,36
G003061001000520_24.0,41.7,41.7
G003061001000420_24.0,42.4,42.4
G003061001000320_24.0,24.4,24.4
G003061001000220_24.0,40,40
G003061001000120_24.0,37,37
G000561005000910_22.0,37.6,37.6
G421361001000120_2.0,43.8,43.8
G701161001001720_23.0,42.2,42.2
G003061006000720_23.0,31.6,31.6
G065W61002000420_24.0,35.5,35.5
G065W61002000320_24.0,34.5,34.5
G065W61002000220_24.0,42.5,42.5
G065W61002000120_24.0,40.5,40.5
S003061001000520_23.0,38.7,38.7
S003061001000320_23.0,33.2,33.2
S003061001000220_23.0,41.1,41.1
S003061001000120_23.0,37.1,37.1
G007061001000120_23.0,34.5,34.5
G000561003000310_16.0,45,45
G000561003000410_16.0,40.6,40.6
G000561003000510_16.0,44.7,44.7
G000561004000110_16.0,31.7,31.7
G221161001000320_4.0,47.1,47.1
G065E61001000120_21.0,22,22
G701161001000610_24.0,34.8,34.8
G701161001000710_24.0,47,47
G007061003000210_23.0,35.7,35.7
G007061003000310_23.0,38.8,38.8
G351161003000510_21.0,25.7,25.7
G351161003000610_21.0,105.4,50
G351161003000710_21.0,15.9,15.9
G351161003000510_23.0,33.1,33.1
G351161003000610_23.0,92.8,50
G351161003000710_23.0,13.8,13.8
G002261001000510_22.0,43,43
G002261001000610_22.0,43.9,43.9
G002261001000710_22.0,46.7,46.7
G000561001000910_13.0,43.6,43.6
G000561001001010_13.0,42.2,42.2
G000561001001110_13.0,39.7,39.7
G000561001001210_13.0,37.3,37.3
G000561002000210_13.0,41,41
G181261001000410_23.0,27.9,27.9
G065E61003000420_24.0,29.5,29.5
G065E61006000820_24.0,14,14
G065E61006000720_24.0,39.6,39.6
G065E61006000620_24.0,41.4,41.4
G002261001000420_24.0,44.9,44.9
G002261001002320_24.0,44.3,44.3
G701161002000620_23.0,11.3,11.3
G004061002001110_24.0,35.9,35.9
G003061006000910_24.0,31.7,31.7
G003061004000110_24.0,31.6,31.6
G003061005000110_24.0,33.5,33.5
S001461001000220_24.0,29.3,29.3
S001461001000120_24.0,58.7,50
S003261001000710_22.0,47,47
S001461001000220_23.0,25.4,25.4
S001461001000120_23.0,57.4,50
G065E61004000120_23.0,41.5,41.5
G421361001000910_22.0,12.1,12.1
G421361001000410_22.0,41.5,41.5
G421361001000510_22.0,43.2,43.2
G065E61001000510_21.0,49.7,49.7
G006561003000210_7.0,31.6,31.6
G006561003000310_7.0,28.9,28.9
G006561003000410_7.0,27.4,27.4
G006561003000510_7.0,32.4,32.4
G006561004000110_7.0,38,38
G006561004000410_7.0,43.1,43.1
G006561005000110_7.0,42.4,42.4
G006561005000210_7.0,45,45
G006561005000410_7.0,46.5,46.5
G006561005000510_7.0,38.6,38.6
G006561006000110_7.0,43.2,43.2
G065W61001000520_7.0,44.3,44.3
G065W61001000420_7.0,43.4,43.4
G065W61001000320_7.0,41,41
G065W61001000220_7.0,45.3,45.3
G065W61001000120_7.0,53.8,50
G006561005000420_7.0,33.9,33.9
G006561005000220_7.0,0.9,0.9
G006561004000320_7.0,42.9,42.9
G004061001000310_0.0,43.3,43.3
G004061001000410_0.0,45.3,45.3
G004061001000510_0.0,12.1,12.1
G004061001000610_0.0,42.6,42.6
G004061001000710_0.0,32.8,32.8
G004061001000810_0.0,32.2,32.2
G007061002000110_0.0,48.8,48.8
G007061002000210_0.0,48.5,48.5
G007061002000310_0.0,48.4,48.4
G007061002000610_0.0,40.7,40.7
G007061002000710_0.0,42.2,42.2
G007061002000810_0.0,58.5,50
G004061002001110_0.0,44,44
G004061002001210_0.0,51.1,50
G004061002001310_0.0,45.7,45.7
G002261001000210_25.0,36.4,36.4
G002261001000310_25.0,35.3,35.3
G002261001002310_25.0,6.8,6.8
G002261001000410_25.0,41.4,41.4
G002261001002410_25.0,43,43
G002261001000510_25.0,42.3,42.3
G002261001000610_25.0,41.7,41.7
G002261001000710_25.0,42.8,42.8
G002261001000810_25.0,41,41
G002261001000910_25.0,40.4,40.4
G002261001001010_25.0,37.7,37.7
G002261001001110_25.0,17.7,17.7
G002261001001210_25.0,39.3,39.3
G002261001001310_25.0,43.1,43.1
G006561003000410_9.0,32.1,32.1
G006561003000510_9.0,33.5,33.5
G006561004000110_9.0,39.3,39.3
G006561004000210_9.0,42,42
G006561004000310_9.0,38.1,38.1
G006561004000410_9.0,44.7,44.7
G006561005000110_9.0,43.6,43.6
G006561005000210_9.0,43,43
G006561005000410_9.0,43.2,43.2
G006561005000510_9.0,32.5,32.5
G006561006000110_9.0,33.2,33.2
G006561006000210_9.0,29.7,29.7
G002261001000120_9.0,44.6,44.6
G003061006000310_26.0,31.8,31.8
G003061006000510_26.0,36.2,36.2
G003061006000720_26.0,39.8,39.8
G030N61001000110_26.0,23.1,23.1
G030N61001000210_26.0,39.9,39.9
G030N61001000410_26.0,34.7,34.7
G007061002000420_24.0,39.8,39.8
G007061001000620_24.0,32.2,32.2
G007061001000520_24.0,33.9,33.9
G007061001000320_24.0,33.2,33.2
G007061001000220_24.0,11.1,11.1
G007061001000120_24.0,34.3,34.3
G002061001000210_26.0,33.9,33.9
G002061001000310_26.0,22.4,22.4
G004061001000210_25.0,43.7,43.7
G004061001000310_25.0,38.9,38.9
G000561002000410_4.0,49.8,49.8
G000561003000310_3.0,48.6,48.6
G000561003000410_3.0,50.2,50
G000561004000110_3.0,45.9,45.9
G000561004000210_3.0,38,38
G000561003000510_3.0,52,50
G000561004000310_3.0,31.7,31.7
G065E61002000720_22.0,26.2,26.2
G181261003000910_22.0,44.4,44.4
G421361001000420_22.0,41.1,41.1
G421361001000220_22.0,45.3,45.3
G065E61002000110_24.0,47.8,47.8
G065E61002000210_24.0,31,31
G065E61002000310_24.0,46.3,46.3
G065E61002000410_24.0,45.5,45.5
G065E61002000510_24.0,45.2,45.2
G006561003000210_22.0,40.7,40.7
G006561003000310_22.0,39.5,39.5
G421361001000920_22.0,6.2,6.2
G065E61006000610_15.0,37.4,37.4
G065E61006000710_15.0,36.7,36.7
G065E61006000810_15.0,36,36
G065E61005000110_15.0,40.1,40.1
G003061006000920_24.0,37.3,37.3
G008561001000510_24.0,41.6,41.6
G008561001000610_24.0,28.7,28.7
G008561001000710_24.0,39.3,39.3
G003061006000710_24.0,11.7,11.7
S000161001000410_14.0,42.4,42.4
G002261001000820_24.0,42.2,42.2
G006561006000520_24.0,43,43
G000561004000110_2.0,46.4,46.4
G006961002000220_24.0,24.7,24.7
G006961002000120_24.0,41.7,41.7
G006561008000110_24.0,26.5,26.5
G004061002001020_25.0,40.9,40.9
G003061003000510_25.0,44.6,44.6
G003061003000610_25.0,36.7,36.7
G701161002001320_21.0,48.3,48.3
G701161002001220_21.0,45.6,45.6
G701161002001120_21.0,47.5,47.5
S002861001000320_24.0,137.2,50
G003061003000520_25.0,36.8,36.8
G003061003000420_25.0,30.4,30.4
S003061001000220_24.0,43.2,43.2
G000561002000220_23.0,37.1,37.1
S003061001000720_24.0,39.8,39.8
S003061001000620_24.0,42.5,42.5
S003061001000520_24.0,44,44
G701161001003220_24.0,40.9,40.9
G701161001001020_24.0,27.9,27.9
S002861001000220_21.0,26.4,26.4
S002861001000120_21.0,45.4,45.4
S001461001000220_4.0,35,35
S001461001000120_4.0,60.7,50
G221161001000120_4.0,50.2,50
G351161002000320_2.0,507.3,50
S001561001000310_24.0,44,44
S002861001000420_4.0,43.3,43.3
G351161003000510_22.0,26,26
G351161003000610_22.0,98,50
G351161003000710_22.0,14.5,14.5
G351161002001020_23.0,34.6,34.6
G351161002000920_23.0,118,50
G351161003000620_21.0,38,38
G351161003000520_21.0,126.2,50
G008561001000310_26.0,40.5,40.5
G008561001000410_26.0,43.1,43.1
G008561001000510_26.0,41,41
G008561001000610_26.0,30.9,30.9
G008561001000710_26.0,34.6,34.6
G003061006000320_26.0,38.6,38.6
G003061006000220_26.0,28.3,28.3
G003061006000120_26.0,40.3,40.3
G003061003001720_26.0,39.1,39.1
G003061003001620_26.0,40.1,40.1
G003061003001320_26.0,41.7,41.7
G003061003001220_26.0,41,41
G003061003001120_26.0,71.5,50
G003061003001020_26.0,58.5,50
G003061003000920_26.0,41.1,41.1
G003061003000820_26.0,39.2,39.2
G003061003000320_26.0,47.3,47.3
G003061003000220_26.0,46.7,46.7
G003061003000120_26.0,49.2,49.2
G300161001001610_26.0,26.7,26.7
G300161001001810_26.0,68.8,50
G300161001001910_26.0,35.8,35.8
G300161001000110_26.0,36.1,36.1
G300161001000210_26.0,38.4,38.4
G300161001000410_26.0,39,39
G003061002000320_26.0,18.2,18.2
G003061002000220_26.0,4.5,4.5
G003061002000120_26.0,35.8,35.8
G003061001001320_26.0,35,35
G003061001001220_26.0,35.5,35.5
G003061001000820_26.0,29.3,29.3
G003061001000720_26.0,34.7,34.7
G003061001000620_26.0,39.3,39.3
G003061001000520_26.0,38.3,38.3
G003061001000420_26.0,40.6,40.6
G003061001000320_26.0,40.9,40.9
G003061001000220_26.0,37.7,37.7
G003061001000120_26.0,35.3,35.3
G351161002001020_21.0,37.6,37.6
G351161002000920_21.0,150.7,50
G351161002000820_21.0,27.3,27.3
G351161002000720_21.0,47.7,47.7
G351161002000620_21.0,44.8,44.8
G065E61003000420_26.0,34.1,34.1
G065E61003000320_26.0,21.6,21.6
G065E61003000220_26.0,33.6,33.6
G065E61003000120_26.0,37.2,37.2
G065E61002000520_26.0,12.6,12.6
G065E61002000420_26.0,33.5,33.5
G065E61002000320_26.0,33.2,33.2
G065E61002000220_26.0,20.5,20.5
G065E61002000120_26.0,27.8,27.8
G065E61005000720_26.0,26.5,26.5
G065E61005000620_26.0,3.3,3.3
G065E61005000520_26.0,39.3,39.3
G065E61005000420_26.0,22.4,22.4
G065E61005000320_26.0,2.4,2.4
G065E61005000220_26.0,128.6,50
G002261001000910_4.0,46.8,46.8
G002261001001210_4.0,48.2,48.2
G002261001001310_4.0,49.8,49.8
G002261001001220_2.0,46.2,46.2
G002261001001120_2.0,48.8,48.8
G004061001000410_25.0,21.8,21.8
G004061002000520_24.0,32.3,32.3
G004061001000520_24.0,42.9,42.9
G004061001000420_24.0,25.8,25.8
G004061001000320_24.0,34.4,34.4
G004061001000220_24.0,39.3,39.3
G004061001000120_24.0,39.2,39.2
G065E61002000720_21.0,15.8,15.8
G000561002000320_16.0,44.5,44.5
G000561001000910_16.0,43.6,43.6
G000561001001010_16.0,42.1,42.1
G000561001001110_16.0,39.7,39.7
G000561002000310_16.0,40.7,40.7
G000561002000410_16.0,42.7,42.7
G065E61006000610_21.0,46.2,46.2
G065E61006000710_21.0,46.4,46.4
G065E61005000110_21.0,44.6,44.6
G065E61005000610_21.0,46.5,46.5
G000561005000310_2.0,44.9,44.9
G003061003001510_21.0,149.5,50
G006561008000410_22.0,33.4,33.4
G006561006000120_21.0,58.3,50
G065W61002000520_4.0,52.9,50
G006561006000120_22.0,57.3,50
G181261003000310_22.0,42.2,42.2
G181261003000410_22.0,46.7,46.7
G181261003000710_22.0,43.5,43.5
G181261003000810_22.0,46.1,46.1
G000561005000120_21.0,31.7,31.7
G006561007000620_26.0,31.3,31.3
G006561007000520_26.0,28.5,28.5
G065W61002000520_2.0,50.9,50
G351161002000210_22.0,8.3,8.3
G351161002000310_22.0,44.4,44.4
G351161002000410_22.0,544.8,50
G351161002000710_22.0,40.4,40.4
